loan_granted,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number
1,0,1,0,4700,0.68,1715,8670,1,31000,37,2
0,1,-1,-1,6900,0.22,5380,4293,0,0,50,5
0,1,-1,-1,6100,0.78,523,2096,1,13500,19,3
1,0,1,0,5600,0.68,323,1150,0,0,40,4
1,1,-1,-1,3100,0.99,794,4218,1,39400,66,3
1,1,-1,-1,9200,0.57,2064,3948,1,17600,25,7
1,1,-1,-1,3700,0.82,3598,4876,1,44900,37,1
1,0,1,0,3800,0.53,3501,791,1,23600,51,3
0,1,-1,-1,3900,0.65,1492,1126,0,0,27,8
0,1,-1,-1,0,-1,653,1693,1,11400,22,8
0,0,1,0,0,-1,1183,783,1,25000,32,1
1,0,0,0,4800,0.68,1366,1626,1,63400,48,2
1,0,1,0,7700,0.66,3806,4673,1,44100,26,2
0,1,-1,-1,0,-1,364,1154,0,0,48,4
0,0,1,1,0,-1,1279,899,1,27100,30,1
0,1,-1,-1,2200,0.71,212,2144,0,0,42,5
1,1,-1,-1,5300,0.37,3459,3556,1,34000,37,4
0,1,-1,-1,9800,0.81,3335,4025,0,0,53,1
0,1,-1,-1,6300,0.84,1699,1871,1,20900,27,1
1,0,1,0,7900,0.54,2423,1508,1,37900,52,2
1,1,-1,-1,6500,0.76,3465,4626,1,49200,41,8
0,1,-1,-1,4600,1.06,2288,3994,1,32700,20,8
1,0,1,0,6300,0.5,3503,4143,1,27400,46,1
1,1,-1,-1,7300,0.76,2455,6174,1,14300,28,8
0,0,1,0,3700,0.67,1287,1477,0,0,45,3
0,0,0,1,4000,0.64,1406,2983,0,0,29,2
1,0,1,1,3100,0.69,896,3015,0,0,48,2
0,1,-1,-1,2400,0.74,1542,1506,0,0,37,6
0,1,-1,-1,1000,0.84,1073,2405,0,0,42,4
1,1,-1,-1,600,0.74,1636,2272,1,26700,51,1
1,0,1,0,2700,0.58,2290,2383,1,9500,25,7
0,1,-1,-1,4100,1.09,1646,1238,0,0,50,2
0,1,-1,-1,6800,0.69,4623,4820,0,0,54,3
1,1,-1,-1,5500,0.93,442,2207,1,35100,37,2
0,0,1,1,5900,0.75,1027,2225,0,0,42,8
1,0,1,0,2000,0.76,1725,9124,1,29400,51,4
1,0,1,0,3300,0.6,2084,5631,1,19800,33,4
1,1,-1,-1,4800,0.52,3775,4525,1,47100,63,1
1,0,1,1,5700,0.7,1543,1827,1,37200,47,3
1,0,1,0,3100,0.57,1581,2389,1,31700,48,4
0,0,1,0,0,-1,995,3262,0,0,61,7
0,0,1,0,3900,0.71,2092,3931,0,0,34,6
0,1,-1,-1,4200,0.86,275,2362,0,0,78,7
1,1,-1,-1,1600,0.82,1331,4654,1,11000,49,4
1,1,-1,-1,7400,0.76,2396,4018,1,28300,64,8
1,1,-1,-1,6100,0.34,1896,984,1,45100,63,1
0,0,1,0,5200,0.86,377,1973,0,0,33,8
1,1,-1,-1,6400,1.01,686,6859,1,14100,65,6
1,0,1,1,3800,0.82,873,2381,0,0,19,8
0,0,1,0,3900,1,1800,1002,0,0,61,1
0,1,-1,-1,0,-1,1137,1610,1,13600,28,2
0,1,-1,-1,4300,0.69,2174,1211,0,0,34,8
1,0,1,0,3800,0.49,1149,2536,0,0,37,6
1,1,-1,-1,4100,0.33,514,7077,1,31800,39,0
0,0,1,0,1100,0.64,3051,539,1,34600,51,0
0,0,1,1,0,-1,1096,830,0,0,63,2
1,1,-1,-1,2000,0.75,947,3216,1,16900,34,8
0,1,-1,-1,3400,0.7,1546,2194,0,0,45,1
0,0,0,0,0,-1,477,1181,0,0,45,6
0,0,1,0,7100,0.77,3441,7416,1,50100,33,6
0,1,-1,-1,2200,0.69,649,2912,0,0,42,4
0,1,-1,-1,4600,0.81,4356,4890,1,31500,55,0
1,1,-1,-1,7600,0.72,1059,2437,1,17600,45,5
1,1,-1,-1,4100,0.66,1219,2566,1,34500,56,1
0,1,-1,-1,8000,0.65,3745,3888,1,57300,42,3
1,1,-1,-1,2300,0.61,4437,2613,1,23800,54,2
0,1,-1,-1,7300,0.6,1702,6035,0,0,23,2
0,1,-1,-1,6500,0.71,3344,4752,1,45300,52,2
1,1,-1,-1,2300,0.96,865,2649,1,34100,52,5
0,1,-1,-1,1900,0.7,4385,4594,1,21300,78,3
0,1,-1,-1,0,-1,1863,1996,0,0,65,1
0,1,-1,-1,1900,0.55,1385,3363,1,33600,66,1
0,0,1,1,900,0.57,1172,3204,0,0,28,1
0,1,-1,-1,2200,0.46,1141,1259,0,0,34,8
0,0,1,1,4400,1.07,671,2409,1,10500,49,2
0,0,1,1,0,-1,1496,1119,1,34300,48,2
1,1,-1,-1,5900,0.55,4100,7588,1,20900,27,1
1,1,-1,-1,2900,0.17,1433,6475,1,47200,46,6
1,0,1,0,3700,0.9,934,1608,1,12100,23,2
1,1,-1,-1,2000,0.49,1530,4134,1,34100,50,6
1,1,-1,-1,4300,0.6,1159,3909,1,41300,23,8
1,1,-1,-1,9900,0.73,4463,2525,1,20000,39,1
1,1,-1,-1,5200,0.79,1269,710,0,0,40,8
0,0,1,0,2100,0.43,2451,1887,1,28400,25,8
1,0,1,1,4400,0.82,1436,2519,1,7300,44,8
1,0,1,0,4800,0.72,4983,3349,1,41000,42,5
0,1,-1,-1,3700,0.79,906,1173,0,0,51,6
1,0,1,1,2900,0.88,2986,3486,1,47500,33,1
1,1,-1,-1,3100,0.53,194,2544,1,42200,77,2
0,0,1,1,5200,0.89,758,1833,1,48700,59,2
1,1,-1,-1,6200,0.72,861,1400,1,38600,52,6
1,1,-1,-1,4800,0.48,1178,8750,1,31600,33,4
1,1,-1,-1,6600,0.64,17,3490,1,15800,31,3
0,0,1,1,2100,0.18,751,4004,0,0,63,2
1,1,-1,-1,5300,0.36,3271,3512,1,21800,56,2
1,1,-1,-1,4100,0.5,2060,5023,1,21400,51,1
0,1,-1,-1,6200,0.59,1494,1422,0,0,47,4
0,1,-1,-1,4500,0.62,491,1726,0,0,35,2
1,1,-1,-1,9200,0.4,1101,3935,1,58700,64,5
0,1,-1,-1,5200,0.86,1790,2952,0,0,21,1
0,0,1,1,3700,0.77,753,1590,1,23400,65,3
1,0,0,0,6100,0.54,4797,1717,1,42200,24,1
1,1,-1,-1,4200,0.64,1410,1506,1,10700,23,8
0,1,-1,-1,5100,0.68,4491,1342,1,48400,29,0
0,1,-1,-1,2300,0.47,731,3584,1,27800,59,1
1,1,-1,-1,5100,0.61,2899,3950,1,50700,50,8
0,1,-1,-1,6100,0.68,3755,4217,1,22700,43,4
0,1,-1,-1,0,-1,782,1159,1,23700,20,8
1,0,1,0,4000,0.71,2540,4556,1,19700,57,3
1,1,-1,-1,7100,0.65,554,5180,1,9500,25,1
1,0,1,0,3300,0.81,774,2303,1,53500,64,4
1,1,-1,-1,2500,0.96,677,1740,1,12900,34,0
0,1,-1,-1,3800,0.7,2301,5495,1,41000,54,1
1,1,-1,-1,3600,0.85,3251,5554,1,25300,47,1
0,0,1,1,3200,0.73,4161,4085,1,30900,34,1
0,0,1,1,5100,0.69,3445,5639,1,26100,53,6
0,1,-1,-1,3700,0.8,847,2357,0,0,57,7
1,1,-1,-1,4400,0.5,1301,2440,0,0,44,1
0,0,1,1,0,-1,600,1468,0,0,56,6
0,0,1,0,6300,0.87,3443,1212,1,25700,25,2
1,1,-1,-1,2500,0.7,951,2345,1,18800,33,7
1,1,-1,-1,3500,0.6,3321,8250,1,33000,28,4
1,1,-1,-1,4600,0.6,5144,3266,1,37800,32,6
0,1,-1,-1,0,-1,1895,1569,0,0,41,8
1,1,-1,-1,3800,0.77,2365,69,1,13200,35,6
0,0,1,1,1200,0.96,457,2091,0,0,49,4
1,1,-1,-1,3700,0.85,988,4247,1,34700,36,2
0,0,1,1,3500,1.03,966,1660,1,20600,67,1
1,1,-1,-1,3400,0.52,2840,8500,1,44500,22,0
0,0,1,1,2300,0.3,3256,4566,0,0,34,4
0,1,-1,-1,3200,0.84,1209,2296,1,30500,49,4
1,0,1,0,7100,0.26,4834,1763,1,66100,45,1
1,0,1,0,5600,0.83,3847,3139,1,77100,24,2
0,1,-1,-1,0,-1,798,891,0,0,31,8
0,1,-1,-1,2000,0.98,2265,3838,0,0,46,5
0,1,-1,-1,0,-1,2517,2990,1,23100,41,2
1,1,-1,-1,5200,0.9,191,1555,1,10400,62,2
0,1,-1,-1,4800,0.63,409,2298,0,0,51,3
0,0,0,0,4000,0.77,1914,3655,0,0,63,2
0,0,1,0,5600,0.78,806,1746,0,0,51,8
0,1,-1,-1,3500,0.68,915,2905,1,35200,58,8
1,0,1,1,6400,0.6,1614,2411,1,36700,38,3
1,1,-1,-1,2600,0.45,7634,3690,1,28300,56,3
1,0,1,0,5500,0.72,1031,2044,1,27500,48,3
1,0,1,0,6000,0.7,277,7535,1,32000,36,3
1,1,-1,-1,2600,0.78,916,2960,1,27200,66,6
1,0,1,0,5700,0.6,1241,4464,1,43800,19,1
1,0,1,0,4900,0.54,1038,5224,1,24500,53,8
0,0,1,1,0,-1,3725,3330,1,39900,24,1
0,0,1,1,5200,0.85,527,100,0,0,35,2
0,0,1,0,0,-1,1406,3155,1,5900,49,8
0,1,-1,-1,5300,0.84,633,2777,0,0,57,1
0,1,-1,-1,4700,0.75,561,1959,0,0,49,4
0,1,-1,-1,6100,1.01,571,1448,1,28000,56,3
1,0,1,0,4600,0.53,786,2745,1,28500,38,6
1,0,1,0,5300,0.81,2135,3281,1,45700,50,5
0,0,1,0,4800,0.76,1910,6753,0,0,51,1
1,1,-1,-1,3900,0.64,1093,2051,1,30100,26,1
1,0,0,0,3200,0.97,1591,1747,1,15300,51,2
0,0,1,0,0,-1,780,863,1,17400,21,2
0,1,-1,-1,4400,0.31,1280,2798,1,19000,45,3
0,0,1,0,8000,0.8,2551,1529,1,17200,41,4
0,1,-1,-1,0,-1,851,2405,0,0,58,8
1,1,-1,-1,4800,0.47,1157,1860,1,4300,33,4
1,1,-1,-1,4300,0.86,301,1851,1,20500,26,2
0,0,1,0,2400,1.01,1039,3142,1,19800,47,7
1,0,1,1,8100,0.71,1863,7336,1,38500,58,3
0,0,1,1,5100,1,1544,2873,0,0,27,2
1,0,1,0,4400,0.72,2338,730,1,47500,34,1
1,1,-1,-1,3100,0.86,1694,1595,1,27200,30,1
0,1,-1,-1,700,0.82,1465,3982,1,9700,31,8
0,1,-1,-1,3100,0.83,1404,320,0,0,24,4
1,1,-1,-1,6100,0.72,3711,3678,1,49700,49,1
0,1,-1,-1,2400,0.84,913,753,0,0,37,4
0,1,-1,-1,3900,0.87,3437,8316,1,17800,52,6
0,1,-1,-1,2400,0.75,1736,2822,0,0,63,6
0,0,1,0,4500,0.58,590,2619,0,0,40,6
0,1,-1,-1,4700,0.05,4015,4968,1,53500,21,0
1,0,1,0,2800,0.76,389,1212,1,34100,24,8
1,1,-1,-1,2700,0.8,1435,7925,1,42100,33,2
0,1,-1,-1,3800,0.47,2459,3442,1,35300,36,5
1,0,1,0,4400,0.88,1949,7839,1,26400,29,6
1,1,-1,-1,5600,0.57,1173,1352,1,49900,71,4
1,1,-1,-1,6300,0.7,2845,5766,1,35700,40,8
1,1,-1,-1,3700,0.72,3107,3374,1,46300,49,3
1,1,-1,-1,6400,0.7,4013,4595,1,50000,38,2
0,0,1,0,3500,0.74,1387,1605,1,26600,59,3
0,0,1,1,8600,0.99,1161,227,0,0,34,5
1,1,-1,-1,5800,0.9,3177,838,1,40500,21,2
0,1,-1,-1,2800,1.01,1277,1092,0,0,40,8
1,1,-1,-1,2400,0.93,1332,779,1,13800,24,6
0,1,-1,-1,5900,0.6,2669,4019,0,0,40,1
1,1,-1,-1,7400,0.2,3047,2670,1,47700,42,4
1,0,0,0,4700,0.43,5805,5595,1,37100,24,6
0,1,-1,-1,6100,0.38,1974,348,1,40800,46,3
1,1,-1,-1,6200,0.67,4096,5453,1,44300,52,2
1,1,-1,-1,1600,0.88,1181,4456,1,31100,64,1
0,0,1,0,4900,0.47,7546,4429,0,0,44,4
0,1,-1,-1,1900,0.86,1251,1721,0,0,46,8
1,0,1,0,2500,0.89,389,5154,1,58500,44,1
0,1,-1,-1,3300,0.79,884,1694,0,0,57,3
1,0,1,1,2500,0.95,550,1456,1,17800,34,2
0,1,-1,-1,5700,0.63,22,6512,0,0,19,3
0,0,1,1,2300,0.86,1528,1928,0,0,30,4
0,1,-1,-1,6900,0.96,511,1174,0,0,49,3
0,1,-1,-1,7900,0.43,2903,2500,0,0,34,6
0,0,1,1,4400,0.9,869,1197,0,0,37,3
0,1,-1,-1,3400,1.04,362,2054,1,10500,57,6
1,1,-1,-1,2400,0.59,1030,1753,1,27200,24,4
0,0,1,0,5000,0.5,6116,1029,1,40200,34,1
1,1,-1,-1,7500,0.76,5321,5046,1,46300,68,7
1,1,-1,-1,6600,0.54,3714,6657,1,41400,24,8
0,1,-1,-1,5000,0.74,750,1544,0,0,45,8
1,0,1,0,8900,0.82,5863,4945,1,52600,46,8
0,0,0,1,0,-1,1264,2618,1,31000,46,0
1,1,-1,-1,6300,0.68,2314,6655,1,30900,47,2
1,1,-1,-1,3400,0.81,20,3256,1,47600,58,8
1,1,-1,-1,2600,0.44,4932,9776,1,43200,41,2
1,1,-1,-1,2900,1.05,1616,1375,0,0,43,8
0,1,-1,-1,4500,0.84,1233,2126,0,0,43,8
0,1,-1,-1,0,-1,1965,3880,1,11600,39,7
0,1,-1,-1,2100,1.09,110,753,1,37400,40,1
0,1,-1,-1,8100,0.73,749,5598,0,0,31,8
0,0,1,1,5100,0.89,524,2727,0,0,47,3
0,0,1,0,2900,0.49,341,57,0,0,27,2
1,1,-1,-1,4600,0.71,545,1864,1,25200,59,1
1,1,-1,-1,3400,0.92,810,2509,1,21100,27,4
1,1,-1,-1,3200,0.91,650,3512,1,19800,61,4
1,1,-1,-1,3700,0.73,2173,1941,1,28700,62,5
0,0,1,1,3700,0.81,6348,4912,0,0,34,2
1,0,1,0,1900,0.89,327,3509,1,15400,31,2
0,0,1,1,2000,0.97,709,2466,0,0,48,2
1,0,1,0,2100,0.99,1264,2900,0,0,65,1
1,0,1,0,1400,0.78,1088,3549,1,9200,35,8
0,0,1,1,4200,0.54,559,2878,0,0,47,4
1,1,-1,-1,3400,0.58,614,1994,1,21100,32,4
1,1,-1,-1,2400,0.33,212,2658,1,18700,21,5
1,1,-1,-1,4100,0.53,871,1747,1,20700,46,1
1,1,-1,-1,4100,0.54,1509,2377,1,43300,36,2
1,1,-1,-1,4100,0.95,2060,6473,1,33100,56,7
1,0,1,0,4200,0.86,5266,1836,1,39200,66,5
0,0,1,1,1800,0.54,1404,1485,0,0,55,7
0,1,-1,-1,3200,1.05,1086,83,0,0,29,3
0,1,-1,-1,0,-1,1749,1086,0,0,20,4
0,0,1,0,6400,0.51,2448,5974,0,0,66,5
0,0,1,0,3400,0.88,1010,1810,1,35200,58,8
1,0,1,1,3800,0.93,4270,9010,1,42900,23,6
0,1,-1,-1,6400,0.94,1070,2751,0,0,38,8
0,1,-1,-1,0,-1,1112,2641,0,0,56,4
0,0,1,1,2100,0.54,813,2551,1,22500,34,1
0,1,-1,-1,4300,0.78,1949,2131,0,0,22,3
1,1,-1,-1,6100,0.41,3199,4847,1,72800,46,7
1,1,-1,-1,1800,0.91,25,1536,1,22600,32,0
1,0,1,0,6100,0.53,1048,2052,0,0,54,0
1,0,1,0,8100,0.97,2401,5908,1,20600,25,2
0,0,1,0,4300,0.84,3730,2482,1,41600,64,5
1,1,-1,-1,6400,0.57,4484,1165,1,42300,40,8
0,0,1,1,5300,0.72,1383,415,1,18200,54,3
0,1,-1,-1,1600,0.79,1864,7418,1,42900,35,4
1,1,-1,-1,4100,0.78,4181,1109,1,7800,48,4
1,0,1,0,2900,0.46,3473,4665,1,30100,37,6
1,1,-1,-1,4400,0.69,1328,639,1,21300,31,7
1,0,1,1,3900,0.44,1195,2082,1,22100,63,1
1,1,-1,-1,3000,0.57,1631,2894,1,36100,41,8
1,1,-1,-1,5400,0.55,1903,1798,0,0,40,2
0,0,0,1,2500,1.07,1554,3585,0,0,66,8
0,0,1,0,4400,1.04,828,2392,0,0,47,8
1,0,1,0,0,-1,84,757,1,24300,41,6
0,0,1,0,5800,0.17,559,3512,0,0,66,2
0,1,-1,-1,5100,0.99,1968,5905,1,33700,32,2
0,0,1,1,4700,1.01,457,1806,0,0,30,3
0,0,1,0,3300,0.67,587,2422,0,0,51,1
0,0,1,0,3800,0.41,5068,3802,1,29400,36,2
1,1,-1,-1,3400,0.68,1417,2411,0,0,23,1
1,0,1,0,8700,0.4,2395,2051,1,11800,43,4
1,1,-1,-1,4500,0.67,3789,5597,1,18900,30,2
0,0,1,0,4300,1.07,4642,5424,1,19600,49,8
0,0,1,1,600,0.99,214,671,0,0,22,1
0,1,-1,-1,0,-1,1577,1480,0,0,19,2
0,1,-1,-1,700,0.51,1223,2247,1,21300,42,7
1,0,0,0,8100,0.74,1665,4500,1,3900,43,5
0,0,1,1,5300,0.79,1435,2641,0,0,53,1
1,0,1,0,2600,0.79,1863,2491,0,0,57,1
0,1,-1,-1,7100,0.39,1124,2739,0,0,56,8
0,1,-1,-1,0,-1,1553,2301,1,31100,39,6
0,1,-1,-1,2900,0.96,1045,2087,0,0,39,8
0,0,1,1,0,-1,1589,2687,1,27700,53,2
0,0,1,1,3000,0.79,520,1786,1,31700,45,4
1,0,1,1,4600,0.25,5439,3136,1,23200,44,1
0,1,-1,-1,2200,1.05,747,2061,0,0,38,1
1,0,1,0,6800,0.8,2035,4151,1,62800,35,1
0,0,1,0,4000,0.71,1586,6611,1,29700,44,8
0,0,1,0,3400,0.45,1276,5829,0,0,50,7
0,1,-1,-1,1700,0.97,614,3460,0,0,35,4
0,1,-1,-1,0,-1,2722,6251,1,26200,38,7
1,1,-1,-1,4500,0.81,3447,5987,1,39200,58,2
0,1,-1,-1,5900,0.58,2972,9395,0,0,61,2
0,1,-1,-1,3100,0.98,2949,4496,1,12100,37,1
0,0,1,1,2000,0.9,657,2343,0,0,60,3
1,1,-1,-1,2600,0.3,2159,3526,1,2000,69,2
1,1,-1,-1,7000,0.58,2593,6940,1,37500,37,3
1,1,-1,-1,2800,0.85,455,1606,1,34700,53,3
1,0,0,0,2300,0.7,2146,4374,1,30100,50,1
1,1,-1,-1,7600,0.48,474,4097,1,17600,28,1
0,0,0,0,3700,1.06,2903,1837,1,37600,23,8
1,0,1,0,5100,0.69,2573,1798,1,40600,35,1
1,0,1,1,2700,0.94,1068,2367,0,0,29,1
0,0,1,1,3300,0.52,935,1951,1,26100,41,4
1,0,1,1,3000,0.75,1533,2153,1,31000,22,4
1,0,0,0,5100,0.85,4350,2188,1,30500,40,8
0,1,-1,-1,6100,0.94,1412,3737,1,28100,38,5
0,1,-1,-1,4600,0.49,1152,3240,0,0,64,8
0,1,-1,-1,4900,0.84,1297,2099,1,24000,26,8
1,1,-1,-1,2700,0.86,417,621,1,56500,30,3
0,0,0,1,4300,0.85,1172,2485,0,0,43,4
0,0,0,0,6500,0.75,2885,9919,1,66500,47,5
0,1,-1,-1,4900,0.86,1082,1219,0,0,40,8
0,0,1,1,8100,0.66,4990,4757,1,54300,34,8
1,0,1,1,3600,0.95,110,1015,1,32800,51,1
0,0,1,0,3400,0.7,801,3291,1,22300,57,5
1,1,-1,-1,4600,0.14,3285,5091,1,39500,40,8
1,1,-1,-1,6700,0.3,1562,2542,1,31000,45,1
0,0,1,1,3500,0.79,1120,1196,0,0,34,1
1,0,1,1,2400,0.89,959,1189,1,37100,51,3
1,1,-1,-1,5000,0.64,3083,4853,1,55900,49,7
0,0,1,1,4800,0.64,640,1603,0,0,19,1
1,1,-1,-1,7100,0.51,98,5587,1,39100,53,1
0,1,-1,-1,3100,0.94,757,2048,0,0,34,4
1,0,1,0,7300,0.85,1296,5843,1,49200,66,1
1,1,-1,-1,5400,0.75,3040,1744,1,37500,78,1
1,1,-1,-1,6200,0.74,5484,5013,1,48100,33,3
0,0,1,1,3600,0.68,1010,2777,0,0,37,6
0,0,0,0,6000,0.5,488,4479,1,34200,66,2
0,0,1,0,5200,0.85,784,1401,0,0,39,1
1,0,1,0,4400,0.66,2635,5777,1,53500,42,2
1,1,-1,-1,1600,0.72,3761,10296,1,41100,58,2
0,1,-1,-1,4300,0.85,829,4482,0,0,41,8
1,0,1,1,0,-1,698,175,1,5400,47,2
1,1,-1,-1,4600,0.52,3113,3601,1,53400,41,3
0,0,1,1,4200,0.67,1056,3496,1,9500,43,7
0,0,1,1,6400,0.58,3881,3140,0,0,62,0
1,0,1,0,6300,0.67,5080,1259,1,23800,47,1
0,1,-1,-1,2800,0.91,397,2749,0,0,33,6
0,0,1,1,2700,0.82,1000,1349,0,0,57,1
0,1,-1,-1,7700,1,5095,4271,0,0,20,3
0,1,-1,-1,0,-1,1115,2326,1,35100,35,4
0,1,-1,-1,3300,0.71,175,1100,0,0,39,5
0,0,0,0,0,-1,1397,1769,1,40400,40,5
0,0,1,1,3900,0.73,1174,1002,0,0,30,2
0,1,-1,-1,7100,0.56,3376,5776,1,38400,63,1
0,0,1,1,1700,0.65,598,600,0,0,55,7
0,0,0,0,4200,1.06,4820,3511,1,43700,51,1
0,0,1,1,3000,0.82,1048,1216,1,22300,23,5
1,1,-1,-1,2700,0.57,2113,4845,1,49500,24,4
0,0,1,0,4500,0.63,2968,2838,1,11500,50,1
0,1,-1,-1,3700,0.75,2850,2761,0,0,54,2
1,0,1,0,4500,0.66,1858,4595,1,46400,31,4
0,0,1,0,3500,0.63,1173,296,0,0,18,8
0,0,1,1,3300,0.86,791,1558,0,0,19,2
1,1,-1,-1,5700,0.68,5012,7548,1,32500,45,0
1,0,1,0,2400,1,2012,4405,1,22300,52,3
0,1,-1,-1,2400,1.04,2928,3134,1,51800,31,0
0,1,-1,-1,0,-1,3635,8117,1,34600,29,4
0,0,1,0,3900,0.84,1712,3375,0,0,49,1
0,1,-1,-1,0,-1,4520,4169,1,45300,40,3
0,0,1,1,2400,0.39,841,2354,0,0,32,7
0,1,-1,-1,6300,1.01,1226,797,0,0,40,1
1,1,-1,-1,6900,0.85,1501,5549,1,65700,47,5
0,0,0,0,5300,0.84,2133,1890,1,36500,47,3
1,0,1,0,5700,0.72,2068,2979,1,42600,47,3
1,0,1,0,6200,0.56,2706,6279,0,0,52,3
0,1,-1,-1,6500,1.08,975,2371,1,15400,37,8
1,0,1,0,4100,0.33,4643,2966,1,28300,42,6
1,0,1,1,500,0.72,1468,1944,1,21500,24,8
1,1,-1,-1,2900,1,161,3077,1,31000,34,6
1,1,-1,-1,8100,0.79,1263,6417,1,53100,29,8
0,1,-1,-1,0,-1,1692,1845,0,0,66,1
1,0,1,1,2600,0.84,923,47,1,29800,30,7
1,1,-1,-1,4900,0.89,5215,3424,1,40500,62,5
1,0,1,0,4700,0.88,4718,4911,1,25900,53,6
0,1,-1,-1,0,-1,925,3805,1,26500,45,4
0,0,0,0,6700,1.08,3029,7181,1,40400,37,3
0,0,1,1,2100,0.93,294,3111,0,0,47,1
0,1,-1,-1,6300,0.95,805,3878,0,0,29,1
1,0,1,0,3400,0.56,2212,3924,1,30900,37,3
0,1,-1,-1,7900,0.8,1546,374,0,0,45,8
0,0,0,0,800,0.49,1432,1221,1,32400,32,8
1,0,1,0,5800,0.95,289,3777,1,26700,56,6
1,1,-1,-1,6200,0.9,3759,2504,1,48300,36,3
1,1,-1,-1,4200,0.92,645,3135,1,35000,40,1
1,1,-1,-1,2700,0.88,279,3616,1,48700,35,8
0,0,1,1,4400,1.05,1555,640,1,18700,42,8
0,0,1,0,1000,0.99,1117,964,0,0,20,8
0,1,-1,-1,3200,0.91,1127,1928,0,0,28,3
0,1,-1,-1,2000,1.08,126,729,1,23300,37,3
1,0,0,0,4400,0.88,441,5652,1,43200,36,1
1,1,-1,-1,2400,0.37,1380,2256,1,12400,64,0
0,0,1,1,6000,0.66,1711,3414,1,47000,34,1
0,1,-1,-1,3800,0.88,1409,2042,1,17400,34,2
0,0,1,0,6900,1.03,1452,744,1,35400,28,0
1,1,-1,-1,4900,0.82,2245,4819,1,21400,46,2
1,0,1,1,4000,0.57,1732,1814,1,27000,57,3
0,1,-1,-1,5000,0.79,166,5490,0,0,24,7
0,0,1,0,4000,0.76,2611,5863,0,0,32,1
0,0,1,0,2900,0.72,1776,2947,0,0,54,2
0,0,1,0,6600,0.78,2691,4356,1,31700,57,4
1,0,0,1,2200,0.72,825,1602,1,26300,45,1
1,1,-1,-1,4400,0.61,4158,2836,1,44900,21,5
0,1,-1,-1,2600,0.94,1324,3374,0,0,57,3
1,0,1,0,2300,0.56,2463,5777,1,12600,53,1
0,1,-1,-1,4500,0.58,1078,425,0,0,35,2
0,0,1,1,0,-1,227,2915,1,25600,52,1
1,1,-1,-1,5600,0.46,1186,4764,1,19700,37,3
1,1,-1,-1,4200,0.75,7290,7778,1,33900,53,1
0,0,1,0,0,-1,640,1485,0,0,21,3
0,1,-1,-1,3900,0.8,2433,6757,1,43200,27,0
0,1,-1,-1,2500,1.02,778,1751,0,0,21,3
0,0,1,0,6800,0.69,3028,4127,0,0,36,1
1,1,-1,-1,5500,0.68,1308,960,1,29700,41,1
1,1,-1,-1,6900,0.73,2256,2876,1,42600,18,3
0,1,-1,-1,5800,0.98,848,2981,0,0,35,3
0,0,1,1,1300,0.84,535,2847,0,0,44,3
1,1,-1,-1,2200,0.65,1253,4109,1,7200,20,4
0,1,-1,-1,6800,0.47,3105,5200,0,0,51,3
0,0,1,0,4300,0.97,1770,2890,0,0,39,2
1,0,1,0,900,0.45,978,563,1,32200,24,1
1,1,-1,-1,4000,0.84,2565,7073,1,42300,45,1
1,0,1,1,5200,1.04,1565,1224,1,29200,44,2
0,0,1,1,5500,0.88,628,2310,0,0,37,1
1,0,1,0,6000,0.77,1775,5501,1,27900,35,6
0,0,1,1,3400,0.64,379,5366,0,0,41,5
0,1,-1,-1,9400,0.97,2078,5974,1,34900,38,1
0,1,-1,-1,5900,0.39,6080,4863,1,20400,19,1
1,1,-1,-1,4500,0.61,384,2197,1,17600,23,2
1,0,1,0,3700,0.87,897,1683,1,11800,43,3
0,1,-1,-1,3300,1.02,623,4138,0,0,48,5
0,1,-1,-1,2700,0.63,1200,2300,0,0,40,4
0,0,1,1,2700,0.79,1390,2243,1,28100,62,2
0,1,-1,-1,5400,0.63,592,2976,1,62000,45,3
0,0,1,0,2400,0.82,814,1035,0,0,48,8
0,1,-1,-1,5100,0.45,2619,7481,1,29900,53,3
0,1,-1,-1,4600,0.5,1558,1774,0,0,54,2
0,1,-1,-1,3500,0.61,1291,1988,0,0,34,3
1,0,1,0,4800,0.74,3733,3166,1,47500,27,1
1,1,-1,-1,5500,0.9,1415,1266,1,18900,33,5
1,1,-1,-1,6300,0.68,824,3851,0,0,69,8
0,0,1,0,6700,0.93,1223,3036,1,21900,64,8
1,1,-1,-1,5500,0.7,49,10207,1,31200,56,2
0,1,-1,-1,6200,0.81,1435,1058,1,35500,41,8
0,1,-1,-1,1900,1.09,460,1400,0,0,27,5
0,1,-1,-1,2600,1.05,1716,2737,0,0,28,8
0,1,-1,-1,4300,0.79,1718,2725,0,0,24,2
1,0,1,0,5400,0.69,1643,4386,1,37400,21,4
1,0,1,0,4100,0.79,41,9516,1,48400,30,1
1,0,1,0,4000,0.53,781,7133,1,49800,21,2
1,0,0,0,6100,0.59,3877,4951,1,10700,40,8
0,0,1,0,3000,0.35,767,6275,0,0,35,3
1,0,1,0,5800,0.94,5144,2063,1,28300,44,1
0,0,1,1,3500,0.76,728,4055,0,0,44,8
0,1,-1,-1,2000,0.77,1013,1481,0,0,20,3
